stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
848:1,848,Taunton Eastbound @ Harmony,,43.938789,-78.85238699999998,,,0,,,1
859:1,859,Ritson Southbound @ Ormond,,43.937122,-78.869981,,,0,,,1
861:1,861,Ritson Southbound @ Taunton,,43.934373,-78.868973,,,0,,,1
862:1,862,Ritson Southbound @ Pentland,,43.932714,-78.868262,,,0,,,1
863:1,863,Ritson Southbound @ Beatrice,,43.929724,-78.866915,,,0,,,1
864:1,864,Ritson Southbound @ Oshawa Boulevard (North stop),,43.927268,-78.865798,,,0,,,1
865:1,865,Ritson Southbound @ Highgate,,43.92503569,-78.864766,,,0,,,1
866:1,866,Ritson Southbound @ Wildflower,,43.923364,-78.864075,,,0,,,1
867:1,867,Ritson Southbound @ Darcy,,43.92128128,-78.863175,,,0,,,1
868:1,868,Ritson Southbound @ Rossland,,43.917545,-78.861715,,,0,,,1
869:1,869,Ritson Southbound @ Oshawa Boulevard (South stop),,43.91508300000001,-78.860639,,,0,,,1
870:1,870,Ritson Southbound @ Hillcroft,,43.913394,-78.859886,,,0,,,1
871:1,871,Ritson Southbound @ Rolson,,43.909942,-78.858356,,,0,,,2
872:1,872,Ritson Southbound @ Adelaide,,43.906697,-78.856969,,,0,,,2
879:1,879,Ritson Northbound @ Adelaide,,43.906068,-78.856466,,,0,,,1
880:1,880,Ritson Northbound @ Rolson,,43.91025,-78.85831399999998,,,0,,,2
881:1,881,Ritson Northbound @ Hillcroft,,43.913421,-78.85972599999998,,,0,,,1
882:1,882,Ritson Northbound @ Oshawa Boulevard (South stop),,43.915191,-78.860494,,,0,,,1
883:1,883,Ritson Northbound @ Rossland,,43.917753,-78.86149899999998,,,0,,,1
884:1,884,Ritson Northbound @ Tulip,,43.919499,-78.86217499999998,,,0,,,1
885:1,885,Ritson Northbound @ Darcy,,43.92126249,-78.862948,,,0,,,1
886:1,886,Northbound @ 881 Ritson,,43.92314600000001,-78.863791,,,0,,,1
887:1,887,Ritson Northbound @ Highgate,,43.925002,-78.864607,,,0,,,1
888:1,888,Ritson Northbound @ Oshawa Boulevard (North stop),,43.927335,-78.865643,,,0,,,1
889:1,889,Ritson Northbound @ Beatrice (South stop),,43.928913,-78.866347,,,0,,,1
892:1,892,Ritson Northbound @ Ormond,,43.93767900000001,-78.870106,,,0,,,1
90003:1,90003,Durham Centre Westbound @ Harwood,,43.8645589,-79.02437412,,,0,,,2
90007:1,90007,Victoria Westbound @ Gordon (Abilities Centre),,43.860468,-78.94369,,,0,,,1
90014:1,90014,Eastbound @ 1908 Colonel Sam,,43.876615,-78.804159,,,0,,,1
90015:1,90015,Simcoe Northbound @ Conant,,43.877563,-78.851395,,,0,,,2
90016:1,90016,Westbound @ 1766 Pickering Parkway,,43.84327300000001,-79.067939,,,0,,,1
90038:1,90038,Coldstream Eastbound @ Harmony,,43.944594,-78.8507694,,,0,,,1
90040:1,90040,Coldstream Westbound @ Harmony (East side stop),,43.9447913,-78.8508273,,,0,,,1
90041:1,90041,Coldstream Westbound @ Harmony (West side stop),,43.94435514,-78.852735,,,0,,,1
90042:1,90042,Coldstream Westbound @ Pennel,,43.944835,-78.856035,,,0,,,1
90043:1,90043,Coldstream Westbound @ Clearbrook,,43.94557611,-78.857899,,,0,,,1
90044:1,90044,Coldstream Westbound @ Wilson,,43.946166,-78.862296,,,0,,,1
90045:1,90045,Wilson Northbound @ Greenhill,,43.94900213,-78.86431399999998,,,0,,,1
90050:1,90050,Coldstream Westbound @ Ritson,,43.944435,-78.872409,,,0,,,1
90051:1,90051,Coldstream Eastbound @ Whitestone,,43.9451727,-78.8686743,,,0,,,1
90052:1,90052,Coldstream Westbound @ Ormond,,43.94571,-78.866106,,,0,,,1
90053:1,90053,Coldstream Eastbound @ Ormond,,43.945539,-78.865092,,,0,,,1
90054:1,90054,Wilson Southbound @ Coldstream,,43.945316,-78.862892,,,0,,,1
90055:1,90055,Wilson Southbound @ Larry,,43.94023700000001,-78.860584,,,0,,,1
90056:1,90056,Wilson Southbound @ Taunton,,43.937886,-78.859533,,,0,,,1
90057:1,90057,Southbound @ 1310 Wilson,,43.935634,-78.85862899999998,,,0,,,1
90063:1,90063,Wilson Northbound @ Cavendish,,43.915302,-78.849728,,,0,,,1
90064:1,90064,Wilson Southbound @ Oakwood,,43.915645,-78.849962,,,0,,,1
90065:1,90065,Wilson Northbound @ Rossland,,43.9190034,-78.8512777,,,0,,,1
90066:1,90066,Wilson Southbound @ Rossland,,43.920439,-78.851912,,,0,,,1
90070:1,90070,Wilson Southbound @ Clearsky,,43.943005,-78.861823,,,0,,,1
90076:1,90076,Simcoe Southbound @ Founders,,43.94634257,-78.894148,,,0,,,1
90078:1,90078,Eastbound @ 169 Taunton,,43.9168969,-78.95004,,,0,,,1
90079:1,90079,Westbound @ 1340 Coldstream,,43.94630488,-78.844289,,,0,,,1
90080:1,90080,Eastbound @ 1321 Coldstream,,43.9461252,-78.844471,,,0,,,1
90083:1,90083,Wilson Southbound @ Beatrice,,43.932287,-78.857147,,,0,,,1
90088:1,90088,Taunton Westbound @ Garden (East side stop),,43.9177648,-78.9471226,,,0,,,1
91000:1,91000,Harwood Southbound @ Hunt,,43.847692,-79.020117,,,0,,,1
910:1,910,Coldstream Westbound @ Northfield,,43.945257,-78.868727,,,0,,,1
911:1,911,Harmony Southbound @ Taunton,,43.93885,-78.849298,,,0,,,1
912:1,912,Harmony Southbound @ Grand Ridge,,43.935314,-78.84771499999998,,,0,,,2
913:1,913,Harmony Southbound @ Swiss,,43.933437,-78.84691599999998,,,0,,,1
92003:1,92003,Northbound @ 753 Ritson,,43.88025819,-78.844845,,,0,,,2
92015:1,92015,Eastbound @ 575 Rossland,,43.871325,-79.061348,,,0,,,2
92016:1,92016,Rossland Eastbound @ Harkins,,43.87216,-79.05784,,,0,,,1
92017:1,92017,Rossland Eastbound @ Ravenscroft,,43.873877,-79.053354,,,0,,,1
92041:1,92041,Rossland Westbound @ Woodcock,,43.878759,-79.03210199999998,,,0,,,1
92042:1,92042,Rossland Westbound @ 128 Rossland,,43.878137,-79.03495599999998,,,0,,,1
92043:1,92043,Westney Northbound @ Williamson,,43.884761,-79.046574,,,0,,,2
92045:1,92045,Monarch Southbound @ Stonewood,,43.84443987,-79.025808,,,0,,,2
920461,92046,Clements Westbound @ MacKenzie,,43.834101,-79.023697,,,0,,,1
92047:1,92047,Clements Westbound @ Finley,,43.8333729,-79.0269981,,,0,,,1
92054:1,92054,Northbound @ 133 Salem,,43.86054494,-79.01441303999998,,,0,,,1
92064:1,92064,Salem Southbound @ Williamson,,43.892717,-79.028741,,,0,,,1
92071:1,92071,Salem Southbound @ Twilley,,43.86138006,-79.01519546999998,,,0,,,1
92072:1,92072,Eastbound @ 257 Kingston Road East,,43.8639584,-79.0131049,,,0,,,1
92075:1,92075,Salem Southbound @ Mandrake,,43.85988205000001,-79.01450543,,,0,,,1
927191,93719,Ritison Northbound @ Wolfe,,43.87784,-78.843889,,,0,,,2
93000:1,93000,Colonel Sam Eastbound @ Farewell,,43.879227,-78.827646,,,0,,,1
93001:1,93001,Renaissance Westbound @ Noel,,43.855562,-78.865681,,,0,,,1
93012:1,93012,Taunton Westbound @ Lake Ridge,,43.905218,-79.000873,,,0,,,2
93013:1,93013,Taunton Eastbound @ Lake Ridge,,43.904842,-79.001623,,,0,,,2
93015:1,93015,Rossland Westbound @ Stevensgate,,43.8747274,-79.0500943,,,0,,,2
93016:1,93016,Rossland Westbound @ Ravenscroft,,43.87387648,-79.05380546,,,0,,,1
93024:1,93024,Thornton Southbound @ Monaghan (Trent University Oshawa),,43.88908,-78.892506,,,0,,,1
93026:1,93026,Simcoe Southbound @ Windfields Farm,,43.96308,-78.90291,,,0,,,2
93027:1,93027,Olive Eastbound @ Verdun,,43.8916763,-78.8461123,,,0,,,1
93028:1,93028,Lakeview Westbound @ Birchcliffe,,43.861986,-78.834452,,,0,,,1
93031:1,93031,Harwood Southbound @ Haskell,,43.89090112,-79.03862608999998,,,0,,,2
93035:1,93035,Rossland Eastbound @ Brentwood,,43.91884000000001,-78.85475,,,0,,,1
93036:1,93036,Harmony Northbound @ Coldstream,,43.94528721,-78.85177539999998,,,0,,,1
93040:1,93040,Baldwin Southbound @ Canary,,43.92999275,-78.962969,,,0,,,1
93041:1,93041,Baldwin Northbound @ Canary,,43.93034,-78.96275199999998,,,0,,,1
93048:1,93048,Kingston Eastbound @ Notion,,43.85221471,-79.06469787,,,0,,,2
93054:1,93054,Gibb Westbound @ Stevenson (East side stop),,43.8863306,-78.8793725,,,0,,,1
93055:1,93055,Westney Southbound @ Taunton,,43.89199751000001,-79.05006016999998,,,0,,,1
93056:1,93056,Westney Northbound @ Taunton,,43.89317982,-79.05035663,,,0,,,1
93057:1,93057,Rossland Westbound @ Carter-Bennett,,43.8755334,-79.04638522,,,0,,,2
93058:1,93058,Gordon Westbound @ James Govan,,43.8506919,-78.94358167,,,0,,,1
93059:1,93059,Gordon Eastbound @ James Govan,,43.85061079,-78.94366388,,,0,,,1
93060:1,93060,Kingston Westbound @ Altona,,43.808712,-79.131154,,,0,,,1
93061:1,93061,Kingston Eastbound @ Altona,,43.807572,-79.132422,,,0,,,1
93083:1,93083,Eastbound @ 437 Taunton,,43.91197,-78.97113899999998,,,0,,,1
93093:1,93093,Reach Westbound @ Highway 7/12,,44.10319,-78.99335,,,0,,,2
93094:1,93094,Reach Eastbound @ Highway 7/12,,44.10305000000001,-78.99348999999998,,,0,,,2
93099:1,93099,Altona Southbound @ Twyn Rivers,,43.81744,-79.136556,,,0,,,1
93102:1,93102,Old Simcoe Northbound @ Victoria,,44.093677,-78.95541799999998,,,0,,,1
93106:1,93106,Scugog Eastbound @ High,,44.10026,-78.94311,,,0,,,2
93111:1,93111,Highway 2 Eastbound @ Sandringham,,43.9094692,-78.79465159999998,,,0,,,2
93112:1,93112,Pickering Parkway Terminal,,43.832968,-79.0851,,,0,,,1
93115:1,93115,Victoria Eastbound @ Gordon (Abilities Centre),,43.8600147,-78.9446226,,,0,,,1
93116:1,93116,Westbound @ 1017 Reach,,44.10009,-79.00694,,,0,,,2
93117:1,93117,Eastbound @ 1016 Reach,,44.1,-79.00689,,,0,,,2
93121:1,93121,Station Westbound @ Harwood,,43.85131100000001,-79.022762,,,0,,,2
93122:1,93122,Station Westbound @ Mills,,43.85056,-79.02585999999998,,,0,,,2
93123:1,93123,Station Westbound @ Dowty,,43.8491309,-79.028733,,,0,,,1
93137:1,93137,Salem Northbound @ Elliottglen Dr,,43.895662,-79.0297218,,,0,,,1
93138:1,93138,Salem Southbound @ Dunwell Cr,,43.8955183,-79.029968,,,0,,,1
93139:1,93139,Harwood Southbound @ Taunton,,43.89463400000001,-79.042023,,,0,,,2
93140:1,93140,Harwood Northbound @ Taunton,,43.895046,-79.042096,,,0,,,1
93141:1,93141,Harwood Northbound @ Haskell,,43.8911583,-79.03853429999998,,,0,,,1
93142:1,93142,Harwood Southbound @ Williamson,,43.8885767,-79.0376546,,,0,,,2
93143:1,93143,Rossland Westbound @ Westney,,43.87613300000001,-79.044178,,,0,,,1
93145:1,93145,Southbound @ 964 Salem,,43.879163,-79.017714,,,0,,,1
93146:1,93146,Northbound @ 967 Salem,,43.87883,-79.01727099999998,,,0,,,2
93147:1,93147,Salem Southbound @ Kerrison,,43.8711003,-79.0177387,,,0,,,2
93148:1,93148,Salem Northbound @ Kerrison,,43.8704308,-79.0177597,,,0,,,1
93149:1,93149,Salem Southbound @ Ringer,,43.8671137,-79.0176202,,,0,,,2
93150:1,93150,Salem Northbound @ Ringer,,43.8666738,-79.0171273,,,0,,,1
93151:1,93151,Salem Southbound @ Kingston,,43.86358,-79.016129,,,0,,,1
93152:1,93152,Salem Northbound @ Kingston,,43.86368800000001,-79.015986,,,0,,,1
93158:1,93158,Bayly Westbound @ Audley,,43.850484,-78.98969099999998,,,0,,,1
93159:1,93159,Westbound @ 508 Bayly,,43.8495632,-78.9937104,,,0,,,1
93160:1,93160,Southbound @ 1508 Salem,,43.890577,-79.027818,,,0,,,1
93161:1,93161,Salem Northbound @ Williamson,,43.89315689,-79.028651,,,0,,,1
93177:1,93177,Harmony Northbound @ Taunton (South side stop),,43.939112,-78.849112,,,0,,,1
93178:1,93178,Simcoe Northbound @ Athol,,43.89651,-78.86306,,,0,,,1
93179:1,93179,Eastbound @ 933 Bloor Street West,,43.87183948,-78.89140999999998,,,0,,,2
93183:1,93183,Dean Westbound @ Normandy,,43.88834,-78.844227,,,0,,,1
93185:1,93185,Northbound @ 3193 Thickson,,43.906341,-78.921216,,,0,,,1
93186:1,93186,Thickson Northbound @ Winterberry,,43.9084673,-78.92209579999998,,,0,,,1
93188:1,93188,Thornton Southbound @ Arklow,,43.88768000000001,-78.891874,,,0,,,2
93189:1,93189,Westbound @ 944 Colonel Sam,,43.880828,-78.821307,,,0,,,1
93191:1,93191,Brock Road Southbound @ Finch,,43.85004333,-79.07550836999998,,,0,,,1
93192,93192,Glenanna Eastbound @ Fieldlight,,43.839231,-79.08969999999998,,,0,,,1
93193:1,93193,Pickering Parkway Westbound @ Denmar,,43.843305,-79.073586,,,0,,,1
93194:1,93194,Pickering Parkway Southbound @ Geta,,43.8422129,-79.0739061,,,0,,,1
93195:1,93195,Pickering Parkway Southbound @ Portland,,43.83966433,-79.073091,,,0,,,1
93196:1,93196,Westbound @ 1538 Pickering Parkway,,43.8374808,-79.0771218,,,0,,,1
93197:1,93197,Pickering Parkway Westbound @ Valley Farm,,43.836377,-79.079469,,,0,,,1
93214:1,93214,Southbound @ 1852 Whites,,43.83149310000001,-79.121269,,,0,,,1
93216:1,93216,Whites Southbound @ Kingston,,43.819415,-79.115736,,,0,,,1
93217:1,93217,Whites Northbound @ Kingston,,43.81854417000001,-79.115326,,,0,,,1
93218:1,93218,Oklahoma Eastbound @ Whites,,43.8118895,-79.1114637,,,0,,,1
93219:1,93219,Oklahoma Westbound @ Whites,,43.81194,-79.1119982,,,0,,,1
93220:1,93220,Oklahoma Eastbound @ Eyer,,43.8123605,-79.1093549,,,0,,,1
93221:1,93221,Oklahoma Westbound @ Eyer,,43.812462,-79.1093492,,,0,,,1
93222:1,93222,Oklahoma Eastbound @ Hillcrest,,43.812872,-79.10702,,,0,,,1
93223:1,93223,Oklahoma Eastbound @ Victory,,43.81333974000001,-79.10486,,,0,,,1
93224:1,93224,Oklahoma Eastbound @ West Shore,,43.813811,-79.102832,,,0,,,1
93227:1,93227,Kingston Eastbound @ Port Union,,43.79915600000001,-79.14547,,,0,,,1
93232:1,93232,Pine Grove Westbound @ Altona,,43.82773000000001,-79.142123,,,0,,,1
93234:1,93234,Krosno Eastbound @ Annland,,43.821475,-79.08085199999998,,,0,,,1
93235:1,93235,Krosno Eastbound @ Modlin,,43.821887,-79.078981,,,0,,,1
93236:1,93236,Adelaide Eastbound @ Ritson,,43.906513,-78.85589,,,0,,,1
93240:1,93240,Kingston Westbound @ Sheppard,,43.79950800000001,-79.145701,,,0,,,1
93242:1,93242,Thickson Southbound @ Consumers,,43.873205,-78.90715299999998,,,0,,,1
93243:1,93243,Wentworth Eastbound @ Forbes,,43.85995852,-78.89472,,,0,,,2
93246:1,93246,Phillip Murray Eastbound @ Skae,,43.85485,-78.87405,,,0,,,1
93247:1,93247,Nichol Eastbound @ Springwood,,43.88431645,-78.90604,,,0,,,1
93248:1,93248,Nichol Eastbound @ Thickson,,43.882694,-78.910251,,,0,,,1
932491,93249,Southbound @ 164 Glen Hill,,43.88349500000001,-78.91435,,,0,,,1
93254:1,93254,Kingston Eastbound @ Salem,,43.8634583,-79.0151977,,,0,,,1
93255:1,93255,Ellesmere Eastbound @ Meadowvale,,43.7923,-79.1639,,,0,,,1
93257:1,93257,Champlain Westbound @ Thornton,,43.874044,-78.885968,,,0,,,2
93259:1,93259,Ellesmere Westbound @ Meadowvale,,43.792626,-79.16329399999998,,,0,,,1
93269:1,93269,Reach Westbound @ Scugog Line 8,,44.10086,-79.06161,,,0,,,2
93270:1,93270,Reach Eastbound @ Scugog Line 8,,44.10074,-79.06177,,,0,,,2
93276:1,93276,Champlain Westbound @ Fox,,43.876345,-78.878626,,,0,,,2
93277:1,93277,Eastbound @ 1559 Nichol,,43.882415,-78.912172,,,0,,,1
93305:1,93305,Sandringham Eastbound @ Yorkville,,43.9029456,-78.790222,,,0,,,1
93306:1,93306,Sandringham Northbound @ Hillhurst,,43.90479976000001,-78.788302,,,0,,,1
93307:1,93307,Sandringham Eastbound @ Trulls,,43.9060993,-78.7866448,,,0,,,1
93313:1,93313,Finch Eastbound @ Lynn Heights,,43.842627,-79.107737,,,0,,,2
93323:1,93323,Courtice Northbound @ Moyse,,43.914284,-78.778853,,,0,,,1
93324:1,93324,Courtice Southbound @ Nash,,43.91644200000001,-78.77997,,,0,,,1
93325:1,93325,Courtice Northbound @ Nash,,43.916109,-78.779658,,,0,,,2
93326:1,93326,Courtice Northbound @ George Reynolds,,43.920355,-78.781595,,,0,,,1
93327:1,93327,Courtice Southbound @ George Reynolds,,43.920052,-78.781676,,,0,,,1
93328:1,93328,George Reynolds Westbound @ Sleeman,,43.92032600000001,-78.78806899999998,,,0,,,1
93329:1,93329,George Reynolds Eastbound @ Sleeman,,43.92021600000001,-78.787834,,,0,,,1
93330:1,93330,George Reynolds Westbound @ Trulls,,43.919621,-78.790942,,,0,,,1
93338:1,93338,Trulls Northbound @ Highway 2,,43.911656,-78.788656,,,0,,,1
93342:1,93342,Glenabbey Westbound @ Robert Adams,,43.896689,-78.798658,,,0,,,1
93343:1,93343,Glenabbey Eastbound @ Robert Adams,,43.896487,-78.798938,,,0,,,1
93344:1,93344,Glenabbey Eastbound @ Auburn,,43.89543,-78.80126799999998,,,0,,,1
93345:1,93345,Glenabbey Eastbound @ Townline,,43.893594,-78.806799,,,0,,,2
93346:1,93346,Townline Southbound @ Bloor (North side stop),,43.892222,-78.807249,,,0,,,1
93347:1,93347,Townline Southbound @ Grandview,,43.887704,-78.80528099999998,,,0,,,1
93348:1,93348,Grandview Westbound @ Wesley,,43.886887,-78.806272,,,0,,,1
93349:1,93349,Grandview Northbound @ Wesley,,43.887969,-78.81067299999998,,,0,,,1
93350:1,93350,Bloor Westbound @ Grandview,,43.88987800000001,-78.814294,,,0,,,2
93353:1,93353,Conlin Westbound @ Riverton,,43.955816,-78.86148,,,0,,,2
93354:1,93354,Conlin Eastbound @ Riverton,,43.955617,-78.861844,,,0,,,2
93355:1,93355,Wilson Southbound @ Conlin,,43.953884,-78.866753,,,0,,,2
93356:1,93356,Wilson Northbound @ Conlin,,43.954223,-78.866713,,,0,,,2
93357:1,93357,Wilson Northbound @ Coldstream,,43.9454436,-78.862774,,,0,,,1
93358:1,93358,Wilson Southbound @ Greenhill,,43.94918809,-78.86470199999998,,,0,,,1
93359:1,93359,Wilson Northbound @ Clearsky,,43.943242,-78.86174,,,0,,,1
93360:1,93360,Wilson Northbound @ Blackwood,,43.939709,-78.860169,,,0,,,1
93361:1,93361,Wilson Northbound @ Taunton,,43.936911,-78.85898,,,0,,,1
93362:1,93362,Wilson Northbound @ Beatrice,,43.932443,-78.857028,,,0,,,1
93365:1,93365,Harmony Southbound @ Beatrice,,43.929665,-78.845218,,,0,,,1
93366:1,93366,Harmony Northbound @ Beatrice,,43.92924,-78.844825,,,0,,,1
93367:1,93367,Harmony Southbound @ Storie,,43.928091,-78.844483,,,0,,,1
93368:1,93368,Harmony Northbound @ Storie,,43.92776,-78.84414599999998,,,0,,,1
93369:1,93369,Harmony Northbound @ Rossland (North side stop),,43.922688,-78.841933,,,0,,,1
93370:1,93370,Harmony Southbound @ Rossland,,43.922125,-78.84209,,,0,,,1
93377:1,93377,Adelaide Westbound @ Park,,43.90133500000001,-78.875818,,,0,,,1
93379:1,93379,Adelaide Westbound @ Gibbons,,43.900141,-78.880768,,,0,,,1
93387:1,93387,Major Oaks Northbound @ Pepperwood,,43.858568,-79.08868099999998,,,0,,,1
93388:1,93388,Major Oaks Northbound @ Dellbrook,,43.859848,-79.089555,,,0,,,1
93389:1,93389,Dellbrook Eastbound @ Chapman,,43.86040400000001,-79.084541,,,0,,,1
93390:1,93390,Dellbrook Southbound @ Denby,,43.85831300000001,-79.082123,,,0,,,1
93420:1,93420,Finch Westbound @ Whites,,43.839284,-79.124213,,,0,,,1
93421:1,93421,Altona Northbound @ Strouds,,43.822599,-79.138737,,,0,,,1
93424:1,93424,Coldstream Eastbound @ Clearbrook,,43.94497350000001,-78.8563396,,,0,,,1
93425:1,93425,Harmony Southbound @ Coldstream,,43.9437266,-78.8514735,,,0,,,1
93426:1,93426,Coldstream Eastbound @ Ritson,,43.944385,-78.872175,,,0,,,1
93432:1,93432,Harmony Southbound @ Glebe,,43.91756800000001,-78.840044,,,0,,,1
93435:1,93435,Dellbrook Eastbound @ Melman,,43.858381,-79.08071,,,0,,,1
93441:1,93441,Brock Road Southbound @ Clearside,,43.864641,-79.081998,,,0,,,2
93442:1,93442,Brock Road Northbound @ Concession 3,,43.864696,-79.081702,,,0,,,2
93445:1,93445,Glenabbey Westbound @ Townline,,43.893724,-78.806813,,,0,,,1
93450:1,93450,Pickering Parkway Westbound @ Liverpool,,43.833656,-79.089201,,,0,,,1
93453:1,93453,Harmony Northbound @ Corbetts,,43.924544,-78.842742,,,0,,,1
93454:1,93454,Harmony Southbound @ Corbetts,,43.92509600000001,-78.843164,,,0,,,1
93457:1,93457,Brock Road Northbound @ Dellbrook,,43.85994,-79.07961,,,0,,,1
93458:1,93458,Brock Road Southbound @ Dellbrook,,43.85912,-79.07955,,,0,,,1
93459:1,93459,Thornton Southbound @ Skae,,43.85915911,-78.879187,,,0,,,1
93460:1,93460,Thornton Northbound @ Skae,,43.85911722,-78.879086,,,0,,,2
93461:1,93461,Thornton Southbound @ Phillip Murray,,43.85471414,-78.878845,,,0,,,1
93462:1,93462,Phillip Murray Westbound @ Thornton,,43.85448188,-78.878558,,,0,,,2
93463:1,93463,Wentworth Eastbound @ Boundary,,43.8617546,-78.8863301,,,0,,,2
93464:1,93464,Wentworth Westbound @ Thornton,,43.863046,-78.881491,,,0,,,2
93465:1,93465,Wentworth Eastbound @ Thornton,,43.86294500000001,-78.881117,,,0,,,1
93466:1,93466,Townline Southbound @ Down,,43.888891,-78.805747,,,0,,,1
93492:1,93492,Townline Northbound @ Bloor (South side stop),,43.8908141,-78.8064094,,,0,,,1
93493:1,93493,Coldstream Eastbound @ Wilson,,43.945803,-78.86329499999998,,,0,,,1
93495:1,93495,Brock Road Southbound @ Orangebrook,,43.83056,-79.066528,,,0,,,2
93496:1,93496,Brock Road Southbound @ Quigley,,43.828737,-79.065713,,,0,,,2
93497:1,93497,Clements Eastbound @ Brock Road,,43.825056,-79.062901,,,0,,,1
93498:1,93498,Eastbound @ 1845 Clements,,43.82558800000001,-79.06062799999998,,,0,,,2
93499:1,93499,Eastbound @ 1885 Clements,,43.826442,-79.056838,,,0,,,2
93500:1,93500,Clements Eastbound @ Squires Beach,,43.82698100000001,-79.054408,,,0,,,2
93501:1,93501,Squires Beach Southbound @ Clements,,43.824718,-79.053242,,,0,,,2
93502:1,93502,Squires Beach Southbound @ McKay,,43.821685,-79.051934,,,0,,,2
93503:1,93503,Westbound @ 850 McKay,,43.820706,-79.055786,,,0,,,2
93504:1,93504,Southbound @ 770 McKay,,43.81876900000001,-79.057412,,,0,,,2
93506:1,93506,Montgomery Park Westbound @ Brock Road,,43.815712,-79.059768,,,0,,,2
93507:1,93507,Sandy Beach Northbound @ Montgomery Park,,43.81511785,-79.07052899999998,,,0,,,2
93509:1,93509,Sandy Beach Northbound @ Parkham,,43.819466,-79.072332,,,0,,,1
93510:1,93510,Lublin Northbound @ Balaton,,43.822082,-79.074392,,,0,,,2
93511:1,93511,Alyssum Westbound @ Krosno,,43.8241576,-79.0759742,,,0,,,2
93512:1,93512,Krosno Westbound @ Modlin,,43.8219172,-79.0792351,,,0,,,1
93519:1,93519,Montgomery Park Westbound @ OPG Pickering,,43.8144291,-79.0652288,,,0,,,2
935211,93521,Adelaide Westbound @ Fernhill,,43.899535,-78.883283,,,0,,,2
93522:1,93522,Townline Southbound @ Bloor (South side stop),,43.890704,-78.806551,,,0,,,1
93527:1,93527,Wentworth Westbound @ Boundary (East side stop),,43.86224717000001,-78.885536,,,0,,,2
93531:1,93531,Mary Northbound @ Ormond,,43.93546700000001,-78.87353899999998,,,0,,,2
93534:1,93534,Glenabbey Westbound @ Prestonvale,,43.89786363000001,-78.794723,,,0,,,2
93535:1,93535,Glenabbey Eastbound @ Prestonvale,,43.89762825,-78.795147,,,0,,,2
93536:1,93536,Glenabbey Southbound @ Oke,,43.901355,-78.792329,,,0,,,1
93537:1,93537,Glenabbey Northbound @ Found,,43.900483,-78.791802,,,0,,,1
93542:1,93542,Kingston Eastbound @ Liverpool,,43.835851,-79.09007,,,0,,,1
93552:1,93552,Harmony Northbound @ Capri,,43.90136600000001,-78.832565,,,0,,,1
93553:1,93553,Winchester Westbound @ Cachet,,43.95900300000001,-78.936407,,,0,,,2
935561,93556,Bayly Westbound @ Lake Ridge,,43.852679,-78.979746,,,0,,,2
935571,93557,Bayly Eastbound @ Lake Ridge,,43.852479,-78.97930599999998,,,0,,,2
935581,93558,Victoria Eastbound @ Halls,,43.853654,-78.974109,,,0,,,2
935591,93559,Victoria Eastbound @ Seaboard Gate,,43.8581551,-78.9532997,,,0,,,2
935621,93562,Britannia Westbound @ Kedron,,43.9562646,-78.8795994,,,0,,,2
935641,93564,Britannia Westbound @ Pindar,,43.955218,-78.884259,,,0,,,2
935671,93567,Britannia Westbound @ Secreto,,43.955815,-78.889993,,,0,,,2
935681,93568,Britannia Westbound @ Bridle,,43.956057,-78.892605,,,0,,,2
935951,93595,Northbound @ 177 Dowty,,43.846437,-79.027375,,,0,,,1
935961,93596,Southbound @ 160 Dowty,,43.846555,-79.02766,,,0,,,1
935971,93597,Wentworth Eastbound @ Wilson,,43.87798200000001,-78.832502,,,0,,,2
935981,93598,Wentworth Eastbound @ Farewell,,43.878892,-78.829054,,,0,,,2
935991,93599,Liverpool Southbound @ East Shore Community Centre,,43.82672,-79.086556,,,0,,,1
936081,93608,Rossland Eastbound @ Des Newman,,43.88980200000001,-78.983372,,,0,,,1
936091,93609,Rossland Westbound @ Des Newman,,43.889813,-78.984482,,,0,,,1
936101,93610,Rossland Westbound @ Coronation,,43.89277,-78.972246,,,0,,,2
936111,93611,Rossland Eastbound @ Coronation,,43.892561,-78.972611,,,0,,,2
936221,93622,Harwood Southbound @ Harwood Plaza,,43.845427,-79.019197,,,0,,,1
937001,93700,Ritson Northbound @ Bond,,43.900361,-78.853953,,,0,,,1
937041,93704,Railway Southbound @ Albert,,44.10964400000001,-79.125063,,,0,,,2
937051,93705,Highway 2 Eastbound @ Boswell,,43.90931,-78.715382,,,0,,,2
937061,93706,Hunt Westbound @ Harwood,,43.847287,-79.02099699999998,,,0,,,1
937071,93707,Bloor Eastbound @ Park,,43.877851,-78.866602,,,0,,,2
937081,93708,Bloor Westbound @ Park,,43.877762,-78.86810699999998,,,0,,,2
937101,93710,Ritson Northbound @ Athol,,43.898724,-78.853139,,,0,,,2
937111,93711,Ritson Northbound @ Eulalie,,43.895036,-78.851457,,,0,,,2
937121,93712,Ritson Northbound @ Olive,,43.890786,-78.849532,,,0,,,2
937131,93713,Ritson Southbound @ Athol,,43.898959,-78.853486,,,0,,,2
937141,93714,Ritson Southbound @ Eulalie,,43.89525600000001,-78.85178,,,0,,,2
937151,93715,Ritson Southbound @ Olive,,43.891023,-78.849841,,,0,,,2
937181,93718,Ritson Southbound @ William,,43.902586,-78.855132,,,0,,,2
